"title","imdb_id","genres","overview","poster_path"
"The Big Lebowski","118715","[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]","Jeffrey ""The Dude"" Lebowski, a Los Angeles slacker who only wants to bowl and drink white Russians, is mistaken for another Jeffrey Lebowski, a wheelchair-bound millionaire, and finds himself dragged into a strange series of events involving nihilists, adult film producers, ferrets, errant toes, and large sums of money.","/qiE3ovg9TPylHReZjizQ40LsKZV.jpg"
"Love Walked In","118727","[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","Two romantically involved down-and-out lounge singers get involved in a caper.","/iXNyOes3pq7deWdQkkG3rkmVCdt.jpg"
"Blackrock","118735","[{'id': 18, 'name': 'Drama'}]","In New South Wales, Jared surfs with his mates and has a first girl. He hosts a beach party for his older pal, Ricko, and witnesses four of his mates gang-rape a 15 year old. He does nothing, and the next day, she's found murdered. At school, the boys and the girls react: the girls with anger at the perpetrators, the boys with jeering at the dead girl's morality. The students' parents have their own responses. Jared retreats into angry silence, disgusted that he did nothing to help the dead girl. Meanwhile, his mother wants to talk to him about her impending cancer surgery, the police want to know what he saw, and his friend Ricko wants an alibi. Jared's cracking under the pressure.","/47RNcs91mpsS55L4w8OG59Ex10n.jpg"
"Six-String Samurai","118736","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]","In a post-apocalyptic world where the Russians have taken over a nuked USA and Elvis is king of Lost Vegas, Buddy is a '50s rocker and wandering warrior rolled into one, too-cool package. Armed with his six-string in one hand and his sword in the other, Buddy is on his way to Vegas to succeed Elvis as King. Along the way, he saves an orphan who decides to tag along.","/8uTLYIaRBx1xZ1WXO5ksuAmqTW7.jpg"
"Bliss","118742","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","Joseph and Maria are married for six months and Maria still has never had an orgasm with her husband. They begin to visit mysterious doctor Baltazar who teaches them how to reach ecstasy in sex.","/jNlOtRzKZaA2pprSNyeVntP1eSJ.jpg"
"Hush","118744","[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","Jackson and Helen are in love and about to have their first child when they move in with Jackson's mother, Martha, in order to take care of the family estate. But all is not well in this household. Martha is jealous of her son's affection for Helen, and, despite her Southern smile, she's starting to act strangely. As Helen tries to create a happy home life, Martha attempts to divide the family so that Jackson will become hers alone.","/wg4QwknfZag1sg7M2biuLJoXAks.jpg"
"Blues Brothers 2000","118747","[{'id': 10402, 'name': 'Music'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]","Elwood, the now lone ""Blues Brother"" finally released from prison, is once again enlisted by Sister Mary Stigmata in her latest crusade to raise funds for a children's hospital. Once again hitting the road to re-unite the band and win the big prize at the New Orleans Battle of the Bands, Elwood is pursued cross-country by the cops, led by Cabel the Curtis' son","/87FRtfvpH6nGhGRIDymcNGn6duK.jpg"
"Boogie Nights","118749","[{'id': 18, 'name': 'Drama'}]","Set in 1977, back when sex was safe, pleasure was a business and business was booming, idealistic porn producer Jack Horner aspires to elevate his craft to an art form. Horner discovers Eddie Adams, a hot young talent working as a busboy in a nightclub, and welcomes him into the extended family of movie-makers, misfits and hangers-on that are always around. Adams' rise from nobody to a celebrity adult entertainer is meteoric, and soon the whole world seems to know his porn alter ego, ""Dirk Diggler"". Now, when disco and drugs are in vogue, fashion is in flux and the party never seems to stop, Adams' dreams of turning sex into stardom are about to collide with cold, hard reality.","/gTq6MPt7SeMiJ2miHeMoNEZTz4p.jpg"
"Booty Call","118750","[{'id': 35, 'name': 'Comedy'}]","Rushon is sexually pent-up and ready to take thing things to the next level with his girlfriend, Nikki. But when he calls for a date, she asks to make it a double -- bringing along her brash friend Lysterine, whom Rushon sets up with his lewd buddy, Bunz. Things go better than expected. As the evening transitions from the restaurant to the bedroom, the two men go on a madcap search for what will surely make the night complete: condoms.","/k08rbDlwwftDynJnNkIiuaADcrj.jpg"
"The Borrowers","118755","[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","The four-inch-tall Clock family secretly share a house with the normal-sized Lender family, ""borrowing"" such items as thread, safety pins, batteries and scraps of food. However, their peaceful co-existence is disturbed when evil lawyer Ocious P. Potter steals the will granting title to the house, which he plans to demolish in order to build apartments. The Lenders are forced to move, and the Clocks face the risk of being exposed to the normal-sized world.","/wJIabF2Y4tzFtMslS1NtKB1dflt.jpg"
"Breakdown","118771","[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","When his SUV breaks down on a remote Southwestern road, Jeff Taylor lets his wife, Amy, hitch a ride with a trucker to get help. When she doesn't return, Jeff fixes his SUV and tracks down the trucker -- who tells the police he's never seen Amy. Johnathan Mostow's tense thriller then follows Jeff's desperate search for his wife, which eventually uncovers a small town's murderous secret.","/uj5VmM4jrn3HHeuFfEH8XQizA2g.jpg"
"Junk Mail","118785","[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]","Dimwitted, somewhat misanthropic Oslo mail carrier Roy's quiet life changes dramatically on the day he steals a set of keys and lets himself into the apartment of a deaf woman who seems to be in trouble with a psychotic criminal. Though he doesn't know it at the time, his and her fate are about to intertwine and this is not going to be to his benefit.","/qhCGpjvL3pO1hBSxSqLhXfugCjn.jpg"
"Buffalo '66","118789","[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","Billy is released after five years in prison. In the next moment, he kidnaps teenage student Layla and visits his parents with her, pretending she is his girlfriend and they will soon marry.","/taVFuUhUWoX9YE7bb2bWkSPjC9P.jpg"
"Bulworth","118798","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","A suicidally disillusioned liberal politician puts a contract out on himself and takes the opportunity to be bluntly honest with his voters by affecting the rhythms and speech of hip-hop music and culture.","/lW9B8JXVRPqJVGSpHEzCJp9n3oZ.jpg"
"Life Is Beautiful","118799","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","A touching story of an Italian book seller of Jewish ancestry who lives in his own little fairy tale. His creative and happy life would come to an abrupt halt when his entire family is deported to a concentration camp during World War II. While locked up he tries to convince his son that the whole thing is just a game.","/f7DImXDebOs148U4uPjI61iDvaK.jpg"
"The Butcher Boy","118804","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","Francie and Joe live the usual playful, fantasy filled childhoods of normal boys. However, with a violent, alcoholic father and a manic depressive, suicidal mother the pressure on Francie to grow up are immense. When Francie's world turns to madness, he tries to counter it with further insanity, with dire consequences.","/5Ch9jHcwxL9VKC1AuRxU54PcRtK.jpg"
"Career Girls","118818","[{'id': 18, 'name': 'Drama'}]","Two young women reunite and rekindle their friendship after having said goodbye at their college graduation, six years earlier.","/o6TImIOfHdEuIUwjApllJiBGgul.jpg"
"Live Flesh","118819","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]","A scorned ex-convict forces himself into the lives of the couple who put him behind bars.","/6fpt82Sfpkzw4dZgKgZMVFoaMBb.jpg"
"The Castle","118826","[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]","A Melbourne family is very happy living near the Melbourne airport. However, they are forced to leave their beloved home (by the Government and airport authorities) to make way for more runways. 'The Castle' is the story of how they fight to remain in their home.","/lvzFyEoojIMOgsZyl3HYDApti43.jpg"
"Cats Don't Dance","118829","[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]","Danny, an ambitious singing/dancing cat, goes to Hollywood and overcomes several obstacles to fulfill his dream of becoming a movie star.","/sSx6WDj5moqTLVjyHB3COG0ELMq.jpg"
"The Manson Family","118840","[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 36, 'name': 'History'}]","Jim Van Bebber's ""The Manson Family"" is an extremely violent and bloody horror film that reconstructs the early activities of the Family and their descent into the Tate-LaBianca killings.Van Bebber mixes this with a contemporary sub plot involving tabloid journalist Jack Wilson's quest to film a documentary on the subject.The film is loaded with plenty of sex and full-frontal nudity.The final third of ""The Manson Family"" is a grueling nightmare with some of the most sadistic and savage murders ever captured on screen.","/6NfEGeiNufCFkaWZbRyrr6UNQv4.jpg"
"Chasing Amy","118842","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","Holden and Banky are comic book artists. Everything is going good for them until they meet Alyssa, also a comic book artist. Holden falls for her, but his hopes are crushed when he finds out she's a lesbian.","/4vFJileWrCGaBeobCmF0tXpQCUb.jpg"
"Black Cat, White Cat","118843","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","Matko is a small time hustler, living by the Danube with his 17 year old son Zare. After a failed business deal he owes money to the much more successful gangster Dadan. Dadan has a sister, Afrodita, that he desperately wants to see get married so they strike a deal: Zare is to marry her.","/yofEv6q0vdtErGo49z1vQL7RdWT.jpg"
"Children of Heaven","118849","[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","Zohre's shoes are gone; her older brother Ali lost them. They are poor, there are no shoes for Zohre until they come up with an idea: they will share one pair of shoes, Ali's. School awaits...","/nJklMF2D4s5S4NN1MgetA9Fqdvd.jpg"
"City of Industry","118859","[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]","A retired thief swears revenge on the lunatic who murdered his brother and partner, while going on the run with the loot they stole.","/vIIMwG7d353nTKxt5RkxAzqIPrH.jpg"
"Clay Pigeons","118863","[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","Clay is a young man in a small town who witnesses his friend, Earl kill himself because of the ongoing affair that Clay was having with the man's wife, Amanda. Feeling guilty, Clay now resists the widow when she presses him to continue with their sexual affairs. Clay inadvertently befriends a serial killer named Lester Long, who murders the widow in an attempt to ""help"" his ""fishing buddy.""","/titlFNXp9nATuiyOr0Q3QCKW7IW.jpg"
"Clockwatchers","118866","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","Iris can best be described as a wallflower. She begins her first day as a temp for the nondescript Global Credit Association by waiting in a chair for two hours...","/r7WkwchP388eJMMeBnnFfshUvhN.jpg"
"Pandorum","1188729","[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]","Two crew members wake up on an abandoned spacecraft with no idea who they are, how long they've been asleep, or what their mission is. The two soon discover they're actually not alone – and the reality of their situation is more horrifying than they could have imagined.","/qFd7dNvV1neXBV5OZdU5jOhdDZ6.jpg"
"Con Air","118880","[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]","When the government puts all its rotten criminal eggs in one airborne basket, it's asking for trouble. Before you can say, ""Pass the barf bag,"" the crooks control the plane, led by creepy Cyrus ""The Virus"" Grissom. Watching his every move is the just-released Cameron Poe, who'd rather reunite with his family.","/yhaOQ7xXw0PLHLvg1w0M9zlPdg6.jpg"
"Conspiracy Theory","118883","[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","A man obsessed with conspiracy theories becomes a target after one of his theories turns out to be true. Unfortunately, in order to save himself, he has to figure out which theory it is.","/bwmJ5yBCNGVdEe7OAcLHDNmaANU.jpg"
